;sars_cov2_rna [gc/(d*100000 capita)];median_7d_sars_cov2_rna [gc/(d*100000 capita)];new_cases [1/(d*100000 capita)];median_7d_new_cases [1/(d*100000 capita)];quantification_flag [{Q: >LOQ,D: >LOD,N: <LOD}];flow [m^3/d]
2021-04-06;3284759227941.177;2479021102941.177;43.013728687500006;26.57243604583333;Q;59683
2021-04-07;1398392794117.647;2344038970588.2354;36.202435962500005;26.57243604583333;Q;59618
2021-04-08;1461581985294.1177;2279446250000.0;45.93015452083333;26.57243604583333;Q;59782
2021-04-09;2413178235294.1177;2344038970588.2354;38.60361862083334;36.202435962500005;Q;60664
2021-04-10;3037980294117.647;2413178235294.1177;28.43102074166667;36.202435962500005;Q;58522
2021-04-11;8809680294117.646;2479021102941.177;20.232614004166667;36.202435962500005;Q;128278
2021-04-12;1889748823529.4114;2413178235294.1177;49.27938279166667;38.60361862083334;Q;74711
2021-04-13;3629066544117.6475;2413178235294.1177;34.27151683333333;36.202435962500005;Q;62873
2021-04-14;2555927205882.3525;2555927205882.3525;19.177220650000002;34.27151683333333;Q;62295
2021-04-15;3089299632352.941;3037980294117.647;26.052756425000002;28.43102074166667;Q;61335
2021-04-16;3125455882352.941;3089299632352.941;29.314095437499997;28.43102074166667;Q;61160
2021-04-17;1726390955882.353;3089299632352.941;18.226973374999996;26.052756425000002;Q;58478
2021-04-18;4057402941176.47;3089299632352.941;15.311983066666667;26.052756425000002;Q;59979
2021-04-19;2290670735294.1177;3089299632352.941;40.885053487499995;26.052756425000002;Q;62244
2021-04-20;3043108455882.3525;3043108455882.3525;31.1600022;26.052756425000002;Q;61313
2021-04-21;1216602794117.647;3043108455882.3525;16.816640850000002;26.052756425000002;Q;64131
2021-04-22;1967540955882.3525;2290670735294.1177;30.56946239583333;29.314095437499997;Q;63259
2021-04-23;1818630000000.0;1967540955882.3525;35.267221916666664;30.56946239583333;Q;62458
2021-04-24;2382730661764.706;2290670735294.1177;25.76156592083333;30.56946239583333;Q;59954
2021-04-25;1620067316176.4705;1967540955882.3525;17.963487658333335;30.56946239583333;Q;59629
2021-04-26;2210346691176.47;1967540955882.3525;36.79745554583333;30.56946239583333;Q;62302
2021-04-27;2803902352941.177;1967540955882.3525;22.59813505416667;25.76156592083333;Q;61704
2021-04-28;3119936470588.2354;2210346691176.47;20.703458195833335;25.76156592083333;Q;83856
2021-04-29;1260668823529.4119;2210346691176.47;27.963380604166662;25.76156592083333;Q;58416
2021-04-30;2471314852941.1763;2382730661764.706;19.436014070833334;22.59813505416667;Q;111291
2021-05-01;1856365441176.4705;2210346691176.47;15.4119457;20.703458195833335;Q;113980
2021-05-02;2733866176470.5884;2471314852941.1763;16.554863525;20.703458195833335;Q;63340
2021-05-03;1299709411764.7058;2471314852941.1763;26.295888366666667;20.703458195833335;Q;56654
2021-05-04;2381923529411.7646;2381923529411.7646;18.175815508333333;19.436014070833334;Q;69815
2021-05-05;1492309191176.4705;1856365441176.4705;18.705129175;18.705129175;Q;104079
2021-05-06;2987915955882.3525;2381923529411.7646;22.294544966666667;18.705129175;Q;244058
2021-05-07;2841156911764.706;2381923529411.7646;19.896742945833335;18.705129175;Q;117446
